index,c_low,c_mid,s_low,s_mid,sign,delta_chi2,amplitude,exceeds_or_equals_original,strictly_exceeds_original
168,0.16575750971920333,1.4234230793480656,0.04777108637551329,0.1137231368383306,1.0,2.3496243512953257,0.007049382073522952,False,False
169,0.10265890404511593,0.45211142200603005,0.062112859462164924,0.18701171096490926,1.0,6.470574162530507,0.011649220449134655,False,False
170,0.053240923637393196,0.607154172292487,0.04500536206426313,0.05770071480995252,1.0,2.4588612215560524,0.00865105879745244,False,False
171,0.13457361805868004,1.0261332554737446,0.13443126124258017,0.17590965329436464,1.0,1.95075018103703,0.011349111174170732,False,False
172,0.051659487519155875,1.3387064052766036,0.13905905382831585,0.06603895777679322,1.0,8.214077727441055,0.01904285979215596,False,False
173,0.34942203962670504,0.679689832129573,0.18700698894442896,0.11271318884778525,1.0,0.004692756878483806,0.0004218586148720628,False,False
174,0.26119855901666256,1.483114486979408,0.0978457725822719,0.17010549533121808,-1.0,1.933634672483187,0.00738409644535312,False,False
175,0.32972473278452186,1.0608073107489067,0.07461691123606423,0.10624417500627784,-1.0,2.7677121565084484,0.008883518739805626,False,False
176,0.1611724720272466,0.4859192323884003,0.0447735632159516,0.09543658486514894,-1.0,0.9213720467219666,-0.003808822267827886,False,False
177,0.10792071515362127,1.1977016529359559,0.15329459770937406,0.15817286183318122,-1.0,2.4016434957187265,-0.013013495686613329,False,False
178,0.16100360989549256,1.3790214028294652,0.1350128876845516,0.060164214679460246,1.0,1.892948534003441,0.009175074016311038,False,False
179,0.2925833994253956,0.5902383300862859,0.12116683225312694,0.19868391614859374,-1.0,0.04780018431416977,0.0011130775473774763,False,False
180,0.051402661656668826,0.41823778208731266,0.19889353310888105,0.1335422134614665,-1.0,2.843659905740246,-0.007642882364578829,False,False
181,0.3640557699139328,1.3684183301404615,0.12579206609782004,0.13948672477772106,-1.0,1.3192706930490665,0.007357405520094135,False,False
182,0.14561551702530673,0.4555716660092057,0.1351308174225383,0.08716083091244209,-1.0,0.5728077381713419,-0.0033268027274460377,False,False
183,0.34268581189491043,0.4199765983058005,0.13531420394971638,0.07700488634989636,1.0,2.1027765341281643,-0.00553695509918417,False,False
184,0.3558609742663305,0.6790309572180113,0.13772322131766693,0.12856653441433782,1.0,0.04050135822201284,-0.0011220869805703823,False,False
185,0.28716726725992797,1.1983465981869772,0.13071004725110189,0.16134755794956065,-1.0,2.2604438620426244,0.011065044093008427,False,False
186,0.3941959765975282,0.8611996266908857,0.12233328830168494,0.04199518047059412,-1.0,0.6972971992941659,0.00449986120512723,False,False
187,0.23208052346609787,0.8487575733966217,0.05505151409430333,0.18234502746806358,1.0,0.8690009054284715,-0.004856716636229,False,False
188,0.18825253401419478,1.1508397580301426,0.06389986501890413,0.19384794072656522,-1.0,0.007752836420163334,0.0005230333081054311,False,False
189,0.11983969751482164,1.3448811466134853,0.186013239062709,0.07394358520372823,-1.0,3.2227184666036806,-0.013979412777398045,False,False
190,0.2144303108611898,1.2068443950191128,0.18053851740972826,0.10064843120596884,-1.0,0.0037589846853869346,0.0005272882520289503,False,False
191,0.3096007436819072,1.204249574318075,0.1652736208041736,0.13118941098264422,1.0,1.6875119421104046,-0.010734992545428135,False,False
192,0.08661528388167133,1.394370619965844,0.1784916062913645,0.1676955897309333,1.0,4.314198150541742,0.01706898838599965,False,False
193,0.12153907847850022,1.2179604016184173,0.04370241513311143,0.19667594139316474,-1.0,7.205804690893036,-0.01740039734957215,False,False
194,0.18200063812448825,1.1912437870599062,0.18201137415808694,0.10314078210401317,1.0,0.16632903607369443,0.003516617520441608,False,False
195,0.26305939511438636,1.039088311122856,0.10546239641996755,0.13628396093883335,-1.0,2.6287442931322644,0.010512212884502006,False,False
196,0.3773834793482732,0.9144042822892562,0.071478748920101,0.10035295726128063,-1.0,0.08239209913150702,0.0015315697965596837,False,False
197,0.09588804255917696,0.5791586506100104,0.14952993174298837,0.09431644067342443,-1.0,1.7326520826537148,-0.007229406982681028,False,False
198,0.3842144371495327,0.6679564198944682,0.05582792081677157,0.16056073008004126,1.0,0.7757525113004533,0.0045614430091986185,False,False
199,0.14733967490502076,0.6222969118100258,0.06972258157937394,0.12352196821864198,1.0,3.268795364164827,0.009482046379375693,False,False
